Train,Process Stream,system,Equipment ID,function,parameter,Value,General Location,Location,Maximo ID
East,downstream,UFDF,UF-3530,"Pressure Control Air Integrity Pressure
Transmitter",Range,,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,"Pressure Control Air Integrity Pressure
Transmitter",Vendor Accurary,,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,UV System Analyzer,Calibration DS,123785,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,UV System Analyzer,Calibration Range (CU),0-5 OD,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,UV System Analyzer,Calibration Tolerance,±0.1,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,UV System Analyzer,HMI Range,,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,UV System Analyzer,HMI Tolerance,,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,UV System Analyzer,Model #,762C3V-N-KF010,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,UV System Analyzer,Range,0-5 OD,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,UV System Analyzer,Type and Function,"EasyCal, 4-20 mA",FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,UV System Analyzer,Vendor Accuracy,,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Chemical containers for CIP Base Container,Material,Polypropylene,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Chemical containers for CIP Base Container,Work Volume (L),10,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Chemical containers for CIP Base Container,diameter (in),9.875,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Base Pump,Flow,20 GLH,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Base Pump,Manufacturing,LMI,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Base Pump,Model,C741-35T,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Base Pump,Speed (SPM),0-100,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Base Pump,Type,Metering,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Recycle Tank Conductivity Transmitter,Calibration DS,150019,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Recycle Tank Conductivity Transmitter,Calibration Range (mS/cm),0-100 mS/cm,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Recycle Tank Conductivity Transmitter,Calibration Tolerance,±3.0 mS/cm,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Recycle Tank Conductivity Transmitter,Manufacturer,ROSEMOUNT / 4081T,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Recycle Tank Conductivity Transmitter,Range (mS/cm),0-100 mS/cm,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Recycle Tank Conductivity Transmitter,Vendor Accurary,±1%,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Feed Piping,"Inner diameter
(inch/mm)","4"" & 3"" / 10.2 & 7.6mm",FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Feed Pump,Flow (LPM),180,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Feed Pump,Gear Ratio,3.50 : 1,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Feed Pump,Manufacturing,Viking/Coker,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Feed Pump,Max speed (RPM),514,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Feed Pump,Model,S4M,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Feed Pump,Motor HP/RPM,15/1800,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Feed Pump,Type,DuroLobe Rotors,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Filtrate Piping,"Inner diameter
(inch/mm)","1.5"" / 3.8mm",FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,UF Membrane Holder,Holder MOC,316SS,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,UF Membrane Holder,Manufacturer/model,"Pall /Centrastak 
3-UP ""A"" & ""B""",FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,UF Membrane Holder,Max Capacity,"A: 27.6 M² / 300 FT²
B: 27.6 M² / 300 FT²",FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,UF Membrane Holder,OP Temp,18 - 22 ºC,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,UF Membrane Holder,Seal,EPDM,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,UF Membrane Holder,Size,,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Flow Control Inlet Manifold Flow Transmitter,Calibration DS,123732,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Flow Control Inlet Manifold Flow Transmitter,Calibration Range (LPM),0-200,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Flow Control Inlet Manifold Flow Transmitter,Calibration Tolerance,±1% Of Reading,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Flow Control Inlet Manifold Flow Transmitter,Manufacturer/Model,"MICRO MOTION / 
FT-201/2700I11EBUEZA",FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Flow Control Inlet Manifold Flow Transmitter,Range (LPM),,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Flow Control Inlet Manifold Flow Transmitter,Vendor Accurary,,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Recycle Tank Level Transmitter,"Calibration 
Process Tolerance",±7.0 L,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Recycle Tank Level Transmitter,Calibration Adjustmnt Tolerance,±5.0 L,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Recycle Tank Level Transmitter,Calibration DS,125215,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Recycle Tank Level Transmitter,Calibration Range (L),0-700,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Recycle Tank Level Transmitter,Manufacturer,VEGA / FLEX 61UX,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Recycle Tank Level Transmitter,Range (L),30-600,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Recycle Tank Level Transmitter,Vendor Accurary,,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Pressure Control Membrane Feed Pressure Transmitter,Calibration DS,1514,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Pressure Control Membrane Feed Pressure Transmitter,Calibration Range (PSIG),0-100,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Pressure Control Membrane Feed Pressure Transmitter,Calibration Tolerance,±0.25 psig,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Pressure Control Membrane Feed Pressure Transmitter,Manufacturer / Model,ROSEMOUNT / 3051TG2F2B218Q8Q451,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Pressure Control Membrane Feed Pressure Transmitter,Range,0-150,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Pressure Control Membrane Feed Pressure Transmitter,Vendor Tolerance,±0.065% of span,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Flow Control Permeate Flow Transmitter,Calibration DS,123732,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Flow Control Permeate Flow Transmitter,Calibration Range (LPM),0-200,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Flow Control Permeate Flow Transmitter,Calibration Tolerance,±1% Of Reading,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Flow Control Permeate Flow Transmitter,Manufacturer/Model,"MICRO MOTION / 
FT-201/2700I11EBUEZA",FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Flow Control Permeate Flow Transmitter,Range (kg/h),,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Flow Control Permeate Flow Transmitter,Vendor Accurary,,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Pressure Control Permeate Pressure Transmitter,Calibration DS,1514,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Pressure Control Permeate Pressure Transmitter,Calibration Range (PSIG),0-100,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Pressure Control Permeate Pressure Transmitter,Calibration Tolerance,±0.25 psig,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Pressure Control Permeate Pressure Transmitter,Manufacturer,ROSEMOUNT / 3051TG2F2B218Q8Q451,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Pressure Control Permeate Pressure Transmitter,Range,0-150,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Pressure Control Permeate Pressure Transmitter,Vendor Accurary,±0.065% of span,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Piping,Hold up volume (product run),"35L (with 13.68 m^2) 
(12  Pellicon3 1.14m^2 PLCTK cassettes)",FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Recycle Tank Pressure Transmitter,Calibration DS,,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Recycle Tank Pressure Transmitter,Calibration Range (PSIG),,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Recycle Tank Pressure Transmitter,Calibration Tolerance,,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Recycle Tank Pressure Transmitter,Manufacturer,ASHCROFT / 63-1008-S-02B100,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Recycle Tank Pressure Transmitter,Range (psig),0-100,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Recycle Tank Pressure Transmitter,Vendor Accurary,,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,"Flow Control Retentate Flow Transmitter 
(Feed for UF-3170)",Calibration DS,123732 (123733),FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,"Flow Control Retentate Flow Transmitter 
(Feed for UF-3170)",Calibration Range (LPM),0-200 (300),FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,"Flow Control Retentate Flow Transmitter 
(Feed for UF-3170)",Calibration Tolerance,±1% Of Reading,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,"Flow Control Retentate Flow Transmitter 
(Feed for UF-3170)",Manufacturer/Model,"MICRO MOTION /
 FT-201/2700I11EBUEZA",FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,"Flow Control Retentate Flow Transmitter 
(Feed for UF-3170)",Range (LPM),,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,"Flow Control Retentate Flow Transmitter 
(Feed for UF-3170)",Vendor Accurary,,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Retentate Piping,"Inner diameter
(inch/mm)","3"" & 2"" / 7.6 & 5.1mm",FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Pressure Control Retentate Pressure Transmitter,Calibration DS,1514,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Pressure Control Retentate Pressure Transmitter,Calibration Range (PSIG),0-100,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Pressure Control Retentate Pressure Transmitter,Calibration Tolerance,±0.25 psig,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Pressure Control Retentate Pressure Transmitter,Manufacturer,ROSEMOUNT / 3051TG2F2B218Q8Q451,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Pressure Control Retentate Pressure Transmitter,Range,0-150,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Pressure Control Retentate Pressure Transmitter,Vendor Tolerance,±0.065% of span,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Recycle Tank,Bottom Diameter (in),50 L,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Recycle Tank,Hi Warning,100L (not enabled),FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Recycle Tank,MOC,316L,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Recycle Tank,Manufacturer,Allegheny Bradford,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Recycle Tank,Other Dimensions,,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Recycle Tank,Rating,,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Recycle Tank,Top Diameter (in),,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Recycle Tank,Tulip Bottom (L),,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Recycle Tank,Work Volume (L),600,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Recycle Tank Temperature Transmitter,Calibration DS,3413,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Recycle Tank Temperature Transmitter,Calibration Range (ºC),0-150,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Recycle Tank Temperature Transmitter,Calibration Tolerance,±2.0 ºC,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Recycle Tank Temperature Transmitter,Manufacturer,ROSEMOUNT / 3244MV,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Recycle Tank Temperature Transmitter,Range(ºC),0-100,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Recycle Tank Temperature Transmitter,Vendor Accurary,,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Transfer Pump,Flow (LPM),150,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Transfer Pump,Gear Ratio,3.39:1,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Transfer Pump,Manufacturing,Viking/Coker,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Transfer Pump,Max speed (RPM),533,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Transfer Pump,Model,S3M,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Transfer Pump,Motor HP/RPM,3/1800,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Transfer Pump,Type,Rotary Lobe,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,UV System UV Sensor,Flow Cell MOC,316LSS,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,UV System UV Sensor,Manufacturer/Model,"WEDGEWOOD / 
AF44VEQHAT1B3-C",FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,UV System UV Sensor,Number of UV,1,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,UV System UV Sensor,Pathlength,5 mm,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,UV System UV Sensor,Surface Finish,,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,UV System UV Sensor,UV Location,Permeate,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,UV System UV Sensor,Wavelength,280 nm,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Recycle Tank Vent Filter,Manufacturing,Pall,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Recycle Tank Vent Filter,Material,316L /EPDM,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Recycle Tank Vent Filter,Size,,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Recycle Tank Vent Filter,Type,"Inline, 0.2 um, Code 7",FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Recycle Tank pH Transmitter,Calibration DS,120310,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Recycle Tank pH Transmitter,Calibration Range,0-14,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Recycle Tank pH Transmitter,Calibration Tolerance,±0.06,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Recycle Tank pH Transmitter,Manufacturer,ROSEMOUNT / 4081,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Recycle Tank pH Transmitter,Range,0-14,FR003765,FR00376503,627210
East,downstream,UFDF,UF-3530,Recycle Tank pH Transmitter,Vendor Accurary,±0.01 pH,FR003765,FR00376503,627210
West,downstream,UFDF,UF-3560,Chemical containers for CIP Acid Container,Material,Polypropylene,FR003765,,627228
West,downstream,UFDF,UF-3560,Chemical containers for CIP Acid Container,Work Volume (L),10,FR003765,,627228
West,downstream,UFDF,UF-3560,Chemical containers for CIP Acid Container,diameter (in),9.875,FR003765,,627228
West,downstream,UFDF,UF-3560,Acid Pump,Flow (LPH),,FR003765,,627228
West,downstream,UFDF,UF-3560,Acid Pump,Manufacturing,LMI,FR003765,,627228
West,downstream,UFDF,UF-3560,Acid Pump,Model,,FR003765,,627228
West,downstream,UFDF,UF-3560,Acid Pump,Speed (SPM),,FR003765,,627228
West,downstream,UFDF,UF-3560,Acid Pump,Type,Metering,FR003765,,627228
West,downstream,UFDF,UF-3560,Recycle Tank Agitation,RPM,,FR003765,,627228
West,downstream,UFDF,UF-3560,Recycle Tank Agitation,Start volume (L),4.9-32 or >42,FR003765,,627228
West,downstream,UFDF,UF-3560,Recycle Tank Agitation,Stop Volume (L),<4.9 or 32-42,FR003765,,627228
West,downstream,UFDF,UF-3560,Recycle Tank Agitation,Type,"Top Mounted, 
two impellers",FR003765,,627228
West,downstream,UFDF,UF-3560,Recycle Tank Air Filter,Manufacturing,,FR003765,,627228
West,downstream,UFDF,UF-3560,Recycle Tank Air Filter,Material,,FR003765,,627228
West,downstream,UFDF,UF-3560,Recycle Tank Air Filter,Size,,FR003765,,627228
West,downstream,UFDF,UF-3560,Recycle Tank Air Filter,Type,,FR003765,,627228
West,downstream,UFDF,UF-3560,Flow Control Air Integrity Flow Transmitter,Calibration DS,,FR003765,,627228
West,downstream,UFDF,UF-3560,Flow Control Air Integrity Flow Transmitter,Calibration Tolerance,,FR003765,,627228
West,downstream,UFDF,UF-3560,Flow Control Air Integrity Flow Transmitter,Manufacturer,,FR003765,,627228
West,downstream,UFDF,UF-3560,Flow Control Air Integrity Flow Transmitter,Range (SLPM),0-5000 SCCM,FR003765,,627228
West,downstream,UFDF,UF-3560,Flow Control Air Integrity Flow Transmitter,Vendor Accurary,,FR003765,,627228
West,downstream,UFDF,UF-3560,"Pressure Control Air Integrity Pressure
Transmitter",Calibration DS,6431,FR003765,,627228
West,downstream,UFDF,UF-3560,"Pressure Control Air Integrity Pressure
Transmitter",Calibration Range (PSIG),0-60,FR003765,,627228
West,downstream,UFDF,UF-3560,"Pressure Control Air Integrity Pressure
Transmitter",Calibration Tolerance,±0.3 psig,FR003765,,627228
West,downstream,UFDF,UF-3560,"Pressure Control Air Integrity Pressure
Transmitter",Manufacturer,"FAIRCHILD /
 TT801-051000",FR003765,,627228
West,downstream,UFDF,UF-3560,"Pressure Control Air Integrity Pressure
Transmitter",Range,,FR003765,,627228
West,downstream,UFDF,UF-3560,"Pressure Control Air Integrity Pressure
Transmitter",Vendor Accurary,,FR003765,,627228
West,downstream,UFDF,UF-3560,UV System Analyzer,Calibration DS,123785,FR003765,,627228
West,downstream,UFDF,UF-3560,UV System Analyzer,Calibration Range (CU),0-5 OD,FR003765,,627228
West,downstream,UFDF,UF-3560,UV System Analyzer,Calibration Tolerance,±0.10 OD,FR003765,,627228
West,downstream,UFDF,UF-3560,UV System Analyzer,HMI Range,,FR003765,,627228
West,downstream,UFDF,UF-3560,UV System Analyzer,HMI Tolerance,,FR003765,,627228
West,downstream,UFDF,UF-3560,UV System Analyzer,Model #,,FR003765,,627228
West,downstream,UFDF,UF-3560,UV System Analyzer,Range,,FR003765,,627228
West,downstream,UFDF,UF-3560,UV System Analyzer,Type and Function,,FR003765,,627228
West,downstream,UFDF,UF-3560,UV System Analyzer,Vendor Accuracy,,FR003765,,627228
West,downstream,UFDF,UF-3560,Chemical containers for CIP Base Container,Material,Polypropylene,FR003765,,627228
West,downstream,UFDF,UF-3560,Chemical containers for CIP Base Container,Work Volume (L),10,FR003765,,627228
West,downstream,UFDF,UF-3560,Chemical containers for CIP Base Container,diameter (in),9.875,FR003765,,627228
West,downstream,UFDF,UF-3560,Base Pump,Flow,,FR003765,,627228
West,downstream,UFDF,UF-3560,Base Pump,Manufacturing,LMI,FR003765,,627228
West,downstream,UFDF,UF-3560,Base Pump,Model,,FR003765,,627228
West,downstream,UFDF,UF-3560,Base Pump,Speed (SPM),,FR003765,,627228
West,downstream,UFDF,UF-3560,Base Pump,Type,Metering,FR003765,,627228
West,downstream,UFDF,UF-3560,Recycle Tank Conductivity Transmitter,Calibration DS,125787,FR003765,,627228
West,downstream,UFDF,UF-3560,Recycle Tank Conductivity Transmitter,Calibration Range (mS/cm),0-240,FR003765,,627228
West,downstream,UFDF,UF-3560,Recycle Tank Conductivity Transmitter,Calibration Tolerance,±3.0 mS/cm,FR003765,,627228
West,downstream,UFDF,UF-3560,Recycle Tank Conductivity Transmitter,Manufacturer,"METTLER TOLEDO /
7100C",FR003765,,627228
West,downstream,UFDF,UF-3560,Recycle Tank Conductivity Transmitter,Range (mS/cm),,FR003765,,627228
West,downstream,UFDF,UF-3560,Recycle Tank Conductivity Transmitter,Vendor Accurary,,FR003765,,627228
West,downstream,UFDF,UF-3560,Feed Piping,"Inner diameter
(inch/mm)",ROSEMOUNT / 300S1AFA01M5,FR003765,,627228
West,downstream,UFDF,UF-3560,Feed Pump,Flow (LPM),40,FR003765,,627228
West,downstream,UFDF,UF-3560,Feed Pump,Gear Ratio,,FR003765,,627228
